date,mkt_index,rf_index
19261208,1.07677387,1.014249789
19261209,1.081737797,1.014361357
19261210,1.085642871,1.014472936
19261211,1.08673937,1.014584528
19261213,1.091423217,1.014696133
19261214,1.092634697,1.014807749
19261215,1.094612365,1.014919378
19261216,1.087836715,1.015031019
19261217,1.097855691,1.015142673
19261218,1.102587449,1.015254338
19261220,1.099290713,1.015366016
19261221,1.099081847,1.015477707
19261222,1.099422563,1.015589409
19261223,1.102621882,1.015701124
19261224,1.106161299,1.015812851
19261227,1.103849422,1.015924591
19261228,1.092159656,1.016036342
19261229,1.097085296,1.016148106
19261230,1.093366177,1.016259883
19261231,1.097094556,1.016371671
19270103,1.088537218,1.016473308
19270104,1.092020537,1.016574956
19270105,1.093658568,1.016676613
19270106,1.091908714,1.016778281
19270107,1.095293631,1.016879959
19270108,1.099674806,1.016981647
19270110,1.101324318,1.017083345
19270111,1.098350742,1.017185053
19270112,1.099229423,1.017286772
19270113,1.098899654,1.0173885
19270114,1.099558994,1.017490239
19270115,1.101098377,1.017591988
19270117,1.100768047,1.017693747
19270118,1.100217663,1.017795517
19270119,1.107039013,1.017897296
19270120,1.10526775,1.017999086
19270121,1.10526775,1.018100886
19270122,1.101399313,1.018202696
19270124,1.096222736,1.018304516
19270125,1.084602775,1.018406347
19270126,1.086771981,1.018508187
19270127,1.083076956,1.018610038
19270128,1.084918187,1.018711899
19270129,1.092946581,1.01881377
19270131,1.09972285,1.018915652
19270201,1.099744845,1.019037922
19270202,1.107575028,1.019160206
19270203,1.109590815,1.019282505
19270204,1.113829451,1.019404819
19270205,1.111958218,1.019527148
19270207,1.110646107,1.019649491
19270208,1.111890031,1.019771849
19270209,1.112468214,1.019894222
19270210,1.113491685,1.020016609
19270211,1.117077128,1.020139011
19270214,1.122684855,1.020261428
19270215,1.123942262,1.020383859
19270216,1.123852347,1.020506305
19270217,1.126684455,1.020628766
19270218,1.130425047,1.020751241
19270219,1.13067374,1.020873731
19270221,1.128887276,1.020996236
19270223,1.137150731,1.021118756
19270224,1.1388792,1.02124129
19270225,1.141407512,1.021363839
19270226,1.142343466,1.021486403
19270228,1.148763436,1.021608981
19270301,1.144294746,1.021721358
19270302,1.131375659,1.021833747
19270303,1.143040142,1.021946149
19270304,1.138022195,1.022058563
19270305,1.135416125,1.02217099
19270307,1.131339981,1.022283428
19270308,1.132822036,1.02239588
19270309,1.138497475,1.022508343
19270310,1.143859798,1.022620819
19270311,1.145930184,1.022733307
19270312,1.145597864,1.022845808
19270314,1.147785956,1.022958321
19270315,1.138615146,1.023070847
19270316,1.150354268,1.023183384
19270317,1.155312295,1.023295934
19270318,1.146312413,1.023408497
19270319,1.146897032,1.023521072
19270321,1.148972916,1.023633659
19270322,1.13692019,1.023746259
19270323,1.139205399,1.023858871
19270324,1.147077309,1.023971496
19270325,1.149038811,1.024084132
19270326,1.153071937,1.024196782
19270328,1.159194749,1.024309443
19270329,1.156656112,1.024422117
19270330,1.149612077,1.024534804
19270331,1.15318737,1.024647503
19270401,1.152726095,1.024749967
19270402,1.151919187,1.024852442
19270404,1.158139551,1.024954928
19270405,1.165088388,1.025057423
19270406,1.166486494,1.025159929
19270407,1.16940271,1.025262445
19270408,1.173144799,1.025364971
19270409,1.173614057,1.025467508
19270411,1.175961285,1.025570054
19270412,1.172668593,1.025672611
19270413,1.175248464,1.025775179
19270414,1.176423713,1.025877756
19270416,1.178658918,1.025980344
19270418,1.178423186,1.026082942
19270419,1.18066219,1.02618555
19270420,1.183968044,1.026288169
19270421,1.188348726,1.026390798
19270422,1.189299405,1.026493437
19270423,1.185017927,1.026596086
19270425,1.166650149,1.026698746
19270426,1.173533385,1.026801415
19270427,1.169191312,1.026904096
19270428,1.156330207,1.027006786
19270429,1.161996225,1.027109487
19270430,1.161996225,1.027212198
19270502,1.165273055,1.027335463
19270503,1.174035908,1.027458743
19270504,1.183334272,1.027582038
19270505,1.187026275,1.027705348
19270506,1.190492392,1.027828673
19270507,1.19396863,1.027952012
19270509,1.196499843,1.028075367
19270510,1.195805873,1.028198736
19270511,1.194275242,1.028322119
19270512,1.193104852,1.028445518
19270513,1.199094238,1.028568932
19270514,1.199477949,1.02869236
19270516,1.190985645,1.028815803
19270517,1.196726195,1.028939261
19270518,1.202973106,1.029062734
19270519,1.205403112,1.029186221
19270520,1.210730994,1.029309723
19270521,1.21353989,1.029433241
19270523,1.215505824,1.029556773
19270524,1.213949977,1.029680319
19270525,1.216037971,1.029803881
19270526,1.217521537,1.029927458
19270527,1.223024734,1.030051049
19270528,1.224639127,1.030174655
19270531,1.227847682,1.030298276
19270601,1.231899579,1.030401306
19270602,1.233008288,1.030504346
19270603,1.222281116,1.030607396
19270604,1.227659153,1.030710457
19270606,1.234042981,1.030813528
19270607,1.230587661,1.030916609
19270608,1.234156365,1.031019701
19270609,1.234526612,1.031122803
19270610,1.229958863,1.031225915
19270611,1.228728904,1.031329038
19270614,1.210297971,1.031432171
19270615,1.221069623,1.031535314
19270616,1.228762361,1.031638468
19270617,1.230851257,1.031741631
19270618,1.229497321,1.031844806
19270620,1.227407176,1.03194799
19270621,1.223233991,1.032051185
19270622,1.223233991,1.03215439
19270623,1.212836502,1.032257605
19270624,1.214534473,1.032360831
19270625,1.213441392,1.032464067
19270627,1.198758751,1.032567314
19270628,1.2019954,1.03267057
19270629,1.202476198,1.032773837
19270630,1.201514217,1.032877115
19270701,1.209468241,1.03300106
19270702,1.216265453,1.03312502
19270705,1.226628035,1.033248995
19270706,1.234134998,1.033372985
19270707,1.231197757,1.03349699
19270708,1.229129345,1.03362101
19270709,1.23136636,1.033745044
19270711,1.236439589,1.033869093
19270712,1.240668213,1.033993158
19270713,1.244166897,1.034117237
19270714,1.249541698,1.034241331
19270715,1.252940452,1.03436544
19270716,1.255095509,1.034489564
19270718,1.257505293,1.034613703
19270719,1.260925707,1.034737856
19270720,1.266625091,1.034862025
19270721,1.266270436,1.034986208
19270722,1.265789253,1.035110407
19270723,1.26809299,1.03523462
19270725,1.273444342,1.035358848
19270726,1.276780766,1.035483091
19270727,1.277827727,1.035607349
19270728,1.279770025,1.035731622
19270729,1.285938516,1.03585591
19270730,1.29213674,1.035980212
19270801,1.299243492,1.03608381
19270802,1.307428726,1.036187419
19270803,1.299061182,1.036291037
19270804,1.311272357,1.036394667
19270805,1.303666978,1.036498306
19270806,1.302363311,1.036601956
19270808,1.288428023,1.036705616
19270809,1.300668089,1.036809287
19270810,1.30391976,1.036912968
19270811,1.29075017,1.037016659
19270812,1.270614467,1.037120361
19270813,1.282049998,1.037224073
19270815,1.298332033,1.037327795
19270816,1.306511524,1.037431528
19270817,1.310692361,1.037535271
19270818,1.311216638,1.037639024
19270819,1.313314585,1.037742788
19270820,1.318042517,1.037846563
19270822,1.32278747,1.037950347
19270823,1.323581143,1.038054142
19270824,1.326360663,1.038157948
19270825,1.326758571,1.038261764
19270826,1.329810116,1.03836559
19270827,1.328480306,1.038469426
19270829,1.32821461,1.038573273
19270830,1.327948967,1.038677131
19270831,1.321574812,1.038780998
19270901,1.332253137,1.038864101
19270902,1.340086785,1.03894721
19270903,1.346894426,1.039030326
19270906,1.359258917,1.039113448
19270907,1.365484322,1.039196577
19270908,1.36573011,1.039279713
19270909,1.357235268,1.039362855
19270910,1.363179959,1.039446004
19270912,1.358381565,1.03952916
19270913,1.376013358,1.039612322
19270914,1.380389081,1.039695491
19270915,1.383812446,1.039778667
19270916,1.3850302,1.039861849
19270917,1.381124415,1.039945038
19270919,1.376815307,1.040028234
19270920,1.384497937,1.040111436
19270921,1.382531949,1.040194645
19270922,1.366605181,1.04027786
19270923,1.373820857,1.040361083
19270924,1.382860598,1.040444312
19270926,1.370387195,1.040527547
19270927,1.373511678,1.040610789
19270928,1.368402215,1.040694038
19270929,1.370837971,1.040777294
19270930,1.388083112,1.040860556
19271001,1.395023528,1.040964642
19271003,1.398790091,1.041068738
19271004,1.39333481,1.041172845
19271005,1.389433473,1.041276963
19271006,1.392907056,1.04138109
19271007,1.382738835,1.041485228
19271008,1.378452344,1.041589377
19271010,1.371560083,1.041693536
19271011,1.372245863,1.041797705
19271013,1.381851584,1.041901885
19271014,1.381851584,1.042006075
19271015,1.382266139,1.042110276
19271017,1.364987813,1.042214487
19271018,1.36976527,1.042318708
19271019,1.358807148,1.04242294
19271020,1.345083196,1.042527182
19271021,1.334995072,1.042631435
19271022,1.325917105,1.042735698
19271024,1.33095559,1.042839972
19271025,1.352383975,1.042944256
19271026,1.353195405,1.04304855
19271027,1.347782624,1.043152855
19271028,1.328374554,1.04325717
19271029,1.321865519,1.043361496
19271031,1.332043883,1.043465832
19271101,1.332030563,1.043559744
19271102,1.345470751,1.043653665
19271103,1.360661116,1.043747593
19271104,1.360375377,1.043841531
19271105,1.367979875,1.043935476
19271107,1.377542055,1.044029431
19271109,1.366921206,1.044123393
19271110,1.370324839,1.044217364
19271111,1.382369995,1.044311344
19271112,1.387194466,1.044405332
19271114,1.394394005,1.044499328
19271115,1.396053334,1.044593333
19271116,1.395620558,1.044687347
19271117,1.397979156,1.044781369
19271118,1.406632647,1.044875399
19271119,1.410557152,1.044969438
19271121,1.403349205,1.045063485
19271122,1.408667899,1.045157541
19271123,1.412738949,1.045251605
19271125,1.416256669,1.045345678
19271126,1.416242506,1.045439759
19271128,1.405606525,1.045533848
19271129,1.414869472,1.045627946
19271130,1.421788184,1.045722053
19271201,1.415091562,1.045816168
19271202,1.418898158,1.045910291
19271203,1.424133892,1.046004423
19271205,1.418565529,1.046098564
19271206,1.41826763,1.046192712
19271207,1.411303936,1.04628687
19271208,1.399293739,1.046381036
19271209,1.415231695,1.04647521
19271210,1.416208205,1.046569393
19271212,1.424549671,1.046663584
19271213,1.430091169,1.046757784
19271214,1.42492854,1.046851992
19271215,1.432466412,1.046946208
19271216,1.442049613,1.047040434
19271217,1.442900422,1.047134667
19271219,1.447647564,1.047228909
19271220,1.447922617,1.04732316
19271221,1.447039384,1.047417419
19271222,1.446301394,1.047511687
19271223,1.449324164,1.047605963
19271224,1.451483657,1.047700247
19271227,1.451759439,1.04779454
19271228,1.443615069,1.047888842
19271229,1.445910417,1.047983152
19271230,1.452257963,1.04807747
19271231,1.457035892,1.048171797
19280103,1.463738257,1.048276614
19280104,1.461835398,1.048381442
19280105,1.451310183,1.04848628
19280106,1.460453437,1.048591129
19280107,1.462205981,1.048695988
19280109,1.449338568,1.048800858
19280110,1.437453992,1.048905738
19280111,1.439322682,1.049010628
19280112,1.446663228,1.049115529
19280113,1.45563254,1.049220441
19280114,1.446025365,1.049325363
19280116,1.433300342,1.049430295
19280117,1.435880283,1.049535238
19280118,1.431572642,1.049640192
19280119,1.439875763,1.049745156
19280120,1.448227042,1.049850131
19280121,1.451413142,1.049955116
19280123,1.460411903,1.050060111
19280124,1.464501057,1.050165117
19280125,1.449416696,1.050270134
19280126,1.457098604,1.050375161
19280127,1.46117848,1.050480198
19280128,1.454018706,1.050585246
19280130,1.448057229,1.050690305
19280131,1.452835818,1.050795374
19280201,1.449407126,1.050942485
19280202,1.455987434,1.051089617
19280203,1.439593015,1.05123677
19280204,1.440514355,1.051383943
19280206,1.443597056,1.051531136
19280207,1.439757087,1.051678351
19280208,1.441110459,1.051825586
19280209,1.447941323,1.051972841
19280210,1.446840887,1.052120118
19280211,1.446754077,1.052267414
19280214,1.441458957,1.052414732
19280215,1.437624676,1.05256207
19280216,1.433225545,1.052709429
19280217,1.409634652,1.052856808
19280218,1.403206718,1.053004208
19280220,1.401158036,1.053151628
19280221,1.416206474,1.05329907
19280223,1.419662017,1.053446531
19280224,1.424687621,1.053594014
19280225,1.426454234,1.053741517
19280227,1.419664311,1.053889041
19280228,1.42483189,1.054036585
19280229,1.433152908,1.054184151
19280301,1.436893437,1.054300111
19280302,1.438057321,1.054416084
19280303,1.445261988,1.05453207
19280305,1.454959696,1.054648068
19280306,1.460794084,1.054764079
19280307,1.454673357,1.054880103
19280308,1.460942999,1.05499614
19280309,1.479073302,1.05511219
19280310,1.475242502,1.055228252
19280312,1.481453273,1.055344327
19280313,1.477171873,1.055460415
19280314,1.479254685,1.055576516
19280315,1.490068037,1.055692629
19280316,1.504089577,1.055808755
19280317,1.507112797,1.055924894
19280319,1.509388537,1.056041046
19280320,1.515894002,1.056157211
19280321,1.529097439,1.056273388
19280322,1.523760889,1.056389578
19280323,1.535356709,1.056505781
19280324,1.536600348,1.056621996
19280326,1.551367077,1.056738225
19280327,1.546418216,1.056854466
19280328,1.547052248,1.05697072
19280329,1.550161823,1.057086987
19280330,1.573429752,1.057203266
19280331,1.56463428,1.057319559
19280402,1.551178425,1.057425291
19280403,1.560640613,1.057531033
19280404,1.559704229,1.057636786
19280405,1.577484857,1.05774255
19280409,1.583006054,1.057848324
19280410,1.57160841,1.057954109
19280411,1.59392525,1.058059905
19280412,1.590099829,1.058165711
19280413,1.612520237,1.058271527
19280414,1.6055864,1.058377354
19280416,1.614096008,1.058483192
19280417,1.603281564,1.05858904
19280418,1.603762549,1.058694899
19280419,1.613224748,1.058800769
19280420,1.591930181,1.058906649
19280423,1.580468284,1.059012539
19280424,1.586316017,1.059118441
19280425,1.598054755,1.059224353
19280426,1.608282306,1.059330275
19280427,1.62516927,1.059436208
19280428,1.633457633,1.059542152
19280430,1.634601053,1.059648106
19280501,1.639096206,1.059807053
19280502,1.640653348,1.059966024
19280503,1.647297994,1.060125019
19280504,1.666983205,1.060284038
19280507,1.678735436,1.06044308
19280508,1.669586328,1.060602147
19280509,1.670504601,1.060761237
19280510,1.667915319,1.060920351
19280511,1.681008454,1.061079489
19280514,1.689497547,1.061238651
19280515,1.689075172,1.061397837
19280516,1.663654591,1.061557047
19280517,1.671723316,1.06171628
19280518,1.659937666,1.061875538
19280521,1.64093138,1.062034819
19280522,1.618040387,1.062194124
19280523,1.646113388,1.062353454
19280524,1.654755483,1.062512807
19280525,1.658313207,1.062672183
19280528,1.63418475,1.062831584
19280529,1.648810704,1.062991009
19280531,1.664556846,1.063150458
19280601,1.669916719,1.063278036
19280602,1.680804576,1.063405629
19280604,1.649911388,1.063533238
19280605,1.653574191,1.063660862
19280606,1.639882597,1.063788501
19280607,1.631551993,1.063916156
19280608,1.609232362,1.064043826
19280609,1.588505449,1.064171511
19280611,1.552001594,1.064299211
19280612,1.516026197,1.064426927
19280613,1.563811343,1.064554659
19280614,1.578855208,1.064682405
19280615,1.559466866,1.064810167
19280616,1.559186162,1.064937944
19280618,1.528033622,1.065065737
19280619,1.518743178,1.065193545
19280620,1.539884083,1.065321368
19280621,1.542378695,1.065449206
19280622,1.542101067,1.06557706
19280623,1.532262462,1.06570493
19280625,1.53382537,1.065832814
19280626,1.549347683,1.065960714
19280627,1.565182016,1.066088629
19280628,1.57820433,1.06621656
19280629,1.586126916,1.066344506
19280630,1.588220604,1.066472467
19280702,1.569368425,1.066611109
19280703,1.594839275,1.066749768
19280705,1.610038093,1.066888446
19280706,1.605095276,1.067027141
19280707,1.609477186,1.067165855
19280709,1.609847366,1.067304586
19280710,1.605710058,1.067443336
19280711,1.568505756,1.067582104
19280712,1.558671225,1.067720889
19280713,1.569784551,1.067859693
19280714,1.569360709,1.067998515
19280716,1.550261589,1.068137355
19280717,1.5574393,1.068276212
19280718,1.571502977,1.068415088
19280719,1.569192868,1.068553982
19280720,1.571122975,1.068692894
19280721,1.567556526,1.068831824
19280723,1.577479159,1.068970772
19280724,1.578315223,1.069109739
19280725,1.585307159,1.069248723
19280726,1.589000925,1.069387725
19280727,1.601601702,1.069526746
19280728,1.605813915,1.069665784
19280730,1.603935112,1.069804841
19280731,1.602379295,1.069943915
19280801,1.606737767,1.070072309
19280802,1.599700256,1.070200717
19280803,1.60341156,1.070329141
19280804,1.607131475,1.070457581
19280806,1.61905639,1.070586036
19280807,1.61358398,1.070714506
19280808,1.595705469,1.070842992
19280809,1.597811801,1.070971493
19280810,1.594807914,1.07110001
19280811,1.596913061,1.071228542
19280813,1.596306234,1.071357089
19280814,1.585962169,1.071485652
19280815,1.608038763,1.07161423
19280816,1.620935234,1.071742824
19280817,1.625830458,1.071871433
19280818,1.630577883,1.072000058
19280820,1.634523882,1.072128698
19280821,1.650738358,1.072257353
19280822,1.653247481,1.072386024
19280823,1.653445871,1.07251471
19280824,1.676461837,1.072643412
19280825,1.681357106,1.072772129
19280827,1.676682933,1.072900862
19280828,1.686608896,1.07302961
19280829,1.69085915,1.073158374
19280830,1.695627373,1.073287153
19280831,1.715330563,1.073415947
19280901,1.719807576,1.073534023
19280904,1.727047966,1.073652111
19280905,1.734318838,1.073770213
19280906,1.727572337,1.073888328
19280907,1.738991591,1.074006456
19280908,1.733965905,1.074124596
19280910,1.727740967,1.07424275
19280911,1.738815787,1.074360917
19280912,1.74491903,1.074479096
19280913,1.743366052,1.074597289
19280914,1.745824198,1.074715495
19280915,1.756142019,1.074833714
19280917,1.765818362,1.074951945
19280918,1.754005037,1.07507019
19280919,1.752970174,1.075188448
19280920,1.755792456,1.075306718
19280921,1.767749403,1.075425002
19280922,1.763701257,1.075543299
19280924,1.775006582,1.075661609
19280925,1.773959328,1.075779931
19280926,1.771493524,1.075898267
19280927,1.750076168,1.076016616
19280928,1.750443684,1.076134978
19280929,1.768665802,1.076253353
19281001,1.767003257,1.076425553
19281002,1.759511163,1.076597781
19281003,1.754866053,1.076770037
19281004,1.759533997,1.07694232
19281005,1.754712874,1.077114631
19281006,1.754116271,1.077286969
19281008,1.748608346,1.077459335
19281009,1.750986454,1.077631729
19281010,1.767375687,1.07780415
19281011,1.773137332,1.077976598
19281013,1.783173289,1.078149075
19281015,1.790234655,1.078321579
19281016,1.795891797,1.07849411
19281017,1.801566815,1.078666669
19281018,1.807079609,1.078839256
19281019,1.8155006,1.07901187
19281020,1.807802878,1.079184512
19281022,1.805922763,1.079357181
19281023,1.818130801,1.079529879
19281024,1.822421589,1.079702603
19281025,1.817974881,1.079875356
19281026,1.797540843,1.080048136
19281027,1.813287301,1.080220944
19281029,1.826089109,1.080393779
19281030,1.807207348,1.080566642
19281031,1.798641185,1.080739533
19281101,1.822149425,1.080923258
19281102,1.820637041,1.081107015
19281103,1.821674804,1.081290803
19281105,1.842569414,1.081474623
19281107,1.864809227,1.081658474
19281108,1.860464222,1.081842356
19281109,1.874175843,1.082026269
19281110,1.889113024,1.082210213
19281112,1.895857158,1.082394189
19281113,1.897506554,1.082578196
19281114,1.900485639,1.082762234
19281115,1.90765047,1.082946304
19281116,1.941740184,1.083130405
19281117,1.94401202,1.083314537
19281119,1.947647322,1.0834987
19281120,1.969597307,1.083682895
19281121,1.94019122,1.083867121
19281122,1.96748971,1.084051379
19281123,1.972939657,1.084235667
19281126,1.982350579,1.084419987
19281127,1.98823816,1.084604339
19281128,2.01044678,1.084788722
19281130,2.018629299,1.084973136
19281201,2.006557895,1.084994835
19281203,1.992552121,1.085016535
19281204,1.997174842,1.085038235
19281205,1.983234562,1.085059936
19281206,1.913067723,1.085081637
19281207,1.868148893,1.085103339
19281208,1.832878242,1.085125041
19281210,1.862790815,1.085146743
19281211,1.905672259,1.085168446
19281212,1.890846129,1.08519015
19281213,1.884455069,1.085211854
19281214,1.888073223,1.085233558
19281215,1.881502728,1.085255262
19281217,1.874578798,1.085276968
19281218,1.894674283,1.085298673
19281219,1.917448268,1.085320379
19281220,1.924581175,1.085342086
19281221,1.945212685,1.085363792
19281222,1.947585845,1.0853855
19281224,1.964568793,1.085407207
19281226,1.958517921,1.085428915
19281227,1.97148331,1.085450624
19281228,1.997940616,1.085472333
19281229,2.001976456,1.085494043
19281231,2.029243376,1.085515752
19290102,2.059539979,1.085656869
19290103,2.061867259,1.085798005
19290104,2.061516742,1.085939159
19290105,2.043643392,1.086080331
19290107,2.017341701,1.086221521
19290108,2.01296407,1.08636273
19290109,2.037381324,1.086503957
19290110,2.043147113,1.086645203
19290111,2.042595463,1.086786466
19290112,2.037141733,1.086927749
19290114,2.042499416,1.087069049
19290115,2.022748447,1.087210368
19290116,2.041418415,1.087351706
19290117,2.05617787,1.087493061
19290118,2.057267644,1.087634435
19290119,2.061443898,1.087775828
19290121,2.065010196,1.087917239
19290122,2.077462207,1.088058668
19290123,2.088742827,1.088200116
19290124,2.071677798,1.088341582
19290125,2.096392914,1.088483066
19290126,2.103793181,1.088624569
19290128,2.098386433,1.08876609
19290129,2.09299358,1.08890763
19290130,2.100381847,1.089049188
19290131,2.12922009,1.089190764
19290201,2.141526982,1.089386818
19290202,2.142126609,1.089582908
19290204,2.133086835,1.089779033
19290205,2.138163582,1.089975193
19290206,2.12101551,1.090171389
19290207,2.058403132,1.09036762
19290208,2.039012974,1.090563886
19290211,2.08383048,1.090760187
19290213,2.0862894,1.090956524
19290214,2.073521308,1.091152896
19290215,2.040303497,1.091349304
19290216,2.012106503,1.091545747
19290218,2.035004275,1.091742225
19290219,2.039440584,1.091938738
19290220,2.056938984,1.092135287
19290221,2.072324888,1.092331872
19290225,2.078500416,1.092528492
19290226,2.086357148,1.092725147
19290227,2.108848078,1.092921837
19290228,2.130527036,1.093118563
19290301,2.152343633,1.0932716
19290302,2.146833633,1.093424658
19290304,2.12802737,1.093577737
19290305,2.113854708,1.093730838
19290306,2.080963129,1.09388396
19290307,2.097069784,1.094037104
19290308,2.109526378,1.094190269
19290309,2.109610759,1.094343456
19290311,2.082481165,1.094496664
19290312,2.087978915,1.094649894
19290313,2.108733425,1.094803145
19290314,2.141714016,1.094956417
19290315,2.164930196,1.095109711
19290316,2.171078598,1.095263026
19290318,2.162046911,1.095416363
19290319,2.162782007,1.095569721
19290320,2.163517353,1.095723101
19290321,2.154517121,1.095876502
19290322,2.130041806,1.096029925
19290323,2.109465602,1.096183369
19290325,2.043523708,1.096336835
19290326,2.020104926,1.096490322
19290327,2.086647182,1.096643831
19290328,2.120951662,1.096797361
19290401,2.073315087,1.096950913
19290402,2.098277801,1.097104486
19290403,2.07591016,1.09725808
19290404,2.101111709,1.097411696
19290405,2.085647527,1.097565334
19290406,2.088442295,1.097718993
19290408,2.068894475,1.097872674
19290409,2.051184738,1.098026376
19290410,2.061522709,1.0981801
19290411,2.082838854,1.098333845
19290412,2.096252336,1.098487612
19290413,2.096126561,1.0986414
19290415,2.084262485,1.09879521
19290416,2.085596413,1.098949041
19290417,2.10716148,1.099102894
19290418,2.115463696,1.099256768
19290419,2.115125222,1.099410664
19290420,2.119440077,1.099564582
19290422,2.137328151,1.099718521
19290423,2.147031621,1.099872481
19290424,2.14217933,1.100026464
19290425,2.129626159,1.100180467
19290426,2.128220605,1.100334493
19290427,2.14022377,1.100488539
19290429,2.129180215,1.100642608
19290430,2.164609774,1.100796698
19290501,2.167358828,1.100983833
19290502,2.170761582,1.101171
19290503,2.187411323,1.101358199
19290504,2.194564158,1.10154543
19290506,2.1835255,1.101732693
19290507,2.169048726,1.101919988
19290508,2.171586513,1.102107314
19290509,2.160011957,1.102294672
19290510,2.1858673,1.102482062
19290511,2.178806949,1.102669484
19290513,2.132768758,1.102856938
19290514,2.152112971,1.103044424
19290515,2.145592068,1.103231941
19290516,2.147458733,1.103419491
19290517,2.158775841,1.103607072
19290518,2.155257036,1.103794685
19290520,2.113164866,1.10398233
19290521,2.114580687,1.104170007
19290522,2.047907958,1.104357716
19290523,2.079793885,1.104545457
19290524,2.070372418,1.10473323
19290525,2.063064004,1.104921035
19290527,1.997396677,1.105108871
19290528,2.020107077,1.10529674
19290529,2.022470602,1.10548464
19290531,2.034342504,1.105672572
19290601,2.047179206,1.105904764
19290603,2.073608289,1.106137004
19290604,2.103074263,1.106369292
19290605,2.096996378,1.10660163
19290606,2.103098638,1.106834016
19290607,2.094076345,1.107066451
19290608,2.086977426,1.107298935
19290610,2.076146013,1.107531468
19290611,2.084886588,1.10776405
19290612,2.08594988,1.10799668
19290613,2.112253708,1.10822936
19290614,2.119245268,1.108462088
19290615,2.12583612,1.108694865
19290617,2.152217747,1.108927691
19290618,2.156328483,1.109160566
19290619,2.142765176,1.109393489
19290620,2.152429047,1.109626462
19290621,2.167302332,1.109859483
19290622,2.174476103,1.110092554
19290624,2.170366343,1.110325673
19290625,2.187533941,1.110558842
19290626,2.200243513,1.110792059
19290627,2.201585661,1.111025325
19290628,2.2227429,1.111258641
19290629,2.242325265,1.111492005
19290701,2.25091337,1.111636499
19290702,2.276191128,1.111781012
19290703,2.283998463,1.111925543
19290705,2.295030176,1.112070094
19290706,2.299000578,1.112214663
19290708,2.300219048,1.112359251
19290709,2.303048318,1.112503857
19290710,2.296438569,1.112648483
19290711,2.302478202,1.112793127
19290712,2.323960324,1.11293779
19290713,2.33355828,1.113082472
19290715,2.323127275,1.113227173
19290716,2.334580292,1.113371892
19290717,2.341187154,1.113516631
19290718,2.338682084,1.113661388
19290719,2.346703764,1.113806164
19290720,2.350528891,1.113950959
19290722,2.324743589,1.114095772
19290723,2.348990664,1.114240605
19290724,2.337785979,1.114385456
19290725,2.3500126,1.114530326
19290726,2.340918051,1.114675215
19290727,2.330922331,1.114820123
19290729,2.304186652,1.114965049
19290730,2.324993457,1.115109995
19290731,2.350405636,1.115254959
19290801,2.369796482,1.115422247
19290802,2.392191059,1.115589561
19290803,2.404750062,1.115756899
19290805,2.390441799,1.115924263
19290806,2.379565289,1.116091651
19290807,2.355650658,1.116259065
19290808,2.377204861,1.116426504
19290809,2.291744347,1.116593968
19290810,2.328526843,1.116761457
19290812,2.363105467,1.116928971
19290813,2.380001671,1.117096511
19290814,2.383690674,1.117264075
19290815,2.39096093,1.117431665
19290816,2.434356871,1.11759928
19290817,2.440807917,1.117766919
19290819,2.453378078,1.117934584
19290820,2.461106218,1.118102275
19290821,2.452369291,1.11826999
19290822,2.473582286,1.11843773
19290823,2.497204997,1.118605496
19290824,2.503073428,1.118773287
19290826,2.502197353,1.118941103
19290827,2.500570924,1.119108944
19290828,2.500195839,1.11927681
19290829,2.521572513,1.119444702
19290830,2.549435889,1.119612619
19290903,2.558996274,1.119780561
19290904,2.545817443,1.119948528
19290905,2.497574203,1.12011652
19290906,2.549398867,1.120284537
19290907,2.557939354,1.12045258
19290909,2.543231202,1.120620648
19290910,2.49986911,1.120788741
19290911,2.529992533,1.120956859
19290912,2.505072107,1.121125003
19290913,2.511710548,1.121293172
19290914,2.517613067,1.121461366
19290916,2.543922124,1.121629585
19290917,2.528277003,1.121797829
19290918,2.539780663,1.121966099
19290919,2.540415608,1.122134394
19290920,2.518695055,1.122302714
19290921,2.517057903,1.122471059
19290923,2.5103877,1.12263943
19290924,2.472355326,1.122807826
19290925,2.468770411,1.122976247
19290926,2.492594045,1.123144694
19290927,2.432647159,1.123313165
19290928,2.440309997,1.123481662
19290930,2.420909533,1.123650185
19291001,2.404883112,1.123852442
19291002,2.423352614,1.124054735
19291003,2.334851776,1.124257065
19291004,2.307020343,1.124459431
19291005,2.397178698,1.124661834
19291007,2.439560818,1.124864273
19291008,2.439755982,1.125066749
19291009,2.435315627,1.125269261
19291010,2.469848402,1.125471809
19291011,2.466341217,1.125674394
19291014,2.454206819,1.125877015
19291015,2.43795997,1.126079673
19291016,2.363797227,1.126282368
19291017,2.388569822,1.126485098
19291018,2.333584945,1.126687866
19291019,2.268664612,1.12689067
19291021,2.238445999,1.12709351
19291022,2.282946306,1.127296387
19291023,2.15437077,1.1274993
19291024,2.072030719,1.12770225
19291025,2.103484145,1.127905236
19291026,2.096500578,1.128108259
19291028,1.860183033,1.128311319
19291029,1.637109883,1.128514415
19291030,1.836477125,1.128717547
19291031,1.948832795,1.128920717
19291104,1.865656612,1.129169079
19291106,1.684165537,1.129417496
19291107,1.721250862,1.129665968
19291108,1.721801662,1.129914495
19291111,1.625759565,1.130163076
19291112,1.528571658,1.130411712
19291113,1.443613646,1.130660402
19291114,1.557254912,1.130909148
19291115,1.654614489,1.131157948
